Time Slot,URL,Request Count,Target Avg Time,Response Avg Time,Status 200,Status 206,Status 301,Status 302,Status 304,Status 400,Status 401,Status 403,Status 404,Status 414,Status 460,Status 500,Status 502,Status 503,Status 504
09:30 - 09:35,/ICPC24ONLINE/index.htm,32,0.05737185354691075,1.0297482837528606e-05,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/ICPC24ONLINE/client,27,0.05737185354691075,1.0297482837528606e-05,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/ICPC24ONLINE/newton-logo.png,27,0.05737185354691075,1.0297482837528606e-05,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/ICPC24ONLINE/gfg-new-logo.png,27,0.05737185354691075,1.0297482837528606e-05,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/ICPC24ONLINE/cc-logo.svg,27,0.05737185354691075,1.0297482837528606e-05,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/ICPC24ONLINE/blackpathway.png,28,0.05737185354691075,1.0297482837528606e-05,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/,31,0.05737185354691075,1.0297482837528606e-05,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/public/problems/{id}/text,10,0.05737185354691075,1.0297482837528606e-05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/favicon.ico,23,0.05737185354691075,1.0297482837528606e-05,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/public/change-contest/{id},7,0.05737185354691075,1.0297482837528606e-05,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/login,17,0.05737185354691075,1.0297482837528606e-05,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/team/submit,6,0.05737185354691075,1.0297482837528606e-05,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/team/problems,4,0.05737185354691075,1.0297482837528606e-05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/team/submit/{id},2,0.05737185354691075,1.0297482837528606e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/jury/updates,10,0.05737185354691075,1.0297482837528606e-05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/public/problems,1,0.05737185354691075,1.0297482837528606e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/team/problems/{id}/text,10,0.05737185354691075,1.0297482837528606e-05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/logout,2,0.05737185354691075,1.0297482837528606e-05,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/style_login.css,2,0.05737185354691075,1.0297482837528606e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:30 - 09:35,/images/DOMjudgelogo.svg,2,0.05737185354691075,1.0297482837528606e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team,19178,0.26871312965124067,7.652426775841289e-08,19171,0,1,6,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/public,3752,0.26871312965124067,7.652426775841289e-08,3738,0,0,0,0,0,0,0,0,0,0,14,0,0,0
18:15 - 18:20,/js/bootstrap.bundle.min.js,632,0.26871312965124067,7.652426775841289e-08,119,2,0,0,511,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/client,211,0.26871312965124067,7.652426775841289e-08,203,1,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/problems/{id}/text,3358,0.26871312965124067,7.652426775841289e-08,3342,0,0,13,0,0,0,0,0,0,3,0,0,0,0
18:15 - 18:20,/team/scoreboard,13104,0.26871312965124067,7.652426775841289e-08,13009,0,0,2,0,0,0,0,0,0,0,93,0,0,0
18:15 - 18:20,/ICPC24ONLINE/Image_Balloons@2x.png,211,0.26871312965124067,7.652426775841289e-08,204,0,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/favicon.ico,209,0.26871312965124067,7.652426775841289e-08,202,0,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/style.css,212,0.26871312965124067,7.652426775841289e-08,205,0,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/gfg-new-logo.png,208,0.26871312965124067,7.652426775841289e-08,201,0,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/newton-logo.png,208,0.26871312965124067,7.652426775841289e-08,201,0,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/cc-logo.svg,208,0.26871312965124067,7.652426775841289e-08,201,0,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/blackpathway.png,208,0.26871312965124067,7.652426775841289e-08,199,2,0,0,7,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/submit,570,0.26871312965124067,7.652426775841289e-08,300,0,0,270,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/favicon.ico,399,0.26871312965124067,7.652426775841289e-08,389,1,0,0,6,0,0,0,0,0,3,0,0,0,0
18:15 - 18:20,/public/team/{id},126,0.26871312965124067,7.652426775841289e-08,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/css/bootstrap.min.css,636,0.26871312965124067,7.652426775841289e-08,125,0,0,0,511,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/domjudge.js,628,0.26871312965124067,7.652426775841289e-08,117,0,0,0,511,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/style_domjudge.css,632,0.26871312965124067,7.652426775841289e-08,121,0,0,0,511,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/jquery.min.js,631,0.26871312965124067,7.652426775841289e-08,118,2,0,0,511,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/css/fontawesome-all.min.css,636,0.26871312965124067,7.652426775841289e-08,125,0,0,0,511,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/webfonts/fa-solid-900.woff2,624,0.26871312965124067,7.652426775841289e-08,115,0,0,0,509,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/flags/4x3/in.svg,764,0.26871312965124067,7.652426775841289e-08,756,0,0,0,8,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/webfonts/fa-regular-400.woff2,636,0.26871312965124067,7.652426775841289e-08,128,0,0,0,508,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/public/problems,183,0.26871312965124067,7.652426775841289e-08,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/updates,258,0.26871312965124067,7.652426775841289e-08,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/,462,0.26871312965124067,7.652426775841289e-08,0,0,0,461,0,0,0,0,0,0,1,0,0,0,0
18:15 - 18:20,/team/problems,1305,0.26871312965124067,7.652426775841289e-08,1300,0,2,3,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/submit/{id},207,0.26871312965124067,7.652426775841289e-08,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINE/index.htm,277,0.26871312965124067,7.652426775841289e-08,238,9,0,0,30,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/teams/{id},13,0.26871312965124067,7.652426775841289e-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/submission/{id},117,0.26871312965124067,7.652426775841289e-08,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/login,374,0.26871312965124067,7.652426775841289e-08,148,0,0,174,0,0,52,0,0,0,0,0,0,0,0
18:15 - 18:20,/style_login.css,77,0.26871312965124067,7.652426775841289e-08,74,0,0,0,3,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/images/DOMjudgelogo.svg,78,0.26871312965124067,7.652426775841289e-08,74,0,0,0,4,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/clarifications/add,17,0.26871312965124067,7.652426775841289e-08,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/submissions/{id},10,0.26871312965124067,7.652426775841289e-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/public/problems/{id}/text,365,0.26871312965124067,7.652426775841289e-08,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/team/{id},109,0.26871312965124067,7.652426775841289e-08,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/{id}/samples.zip,251,0.26871312965124067,7.652426775841289e-08,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/submissions/{id}/source,11,0.26871312965124067,7.652426775841289e-08,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/scoreboard,7,0.26871312965124067,7.652426775841289e-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/bootstrap.bundle.min.js.map,8,0.26871312965124067,7.652426775841289e-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/public/{id}/samples.zip,28,0.26871312965124067,7.652426775841289e-08,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/logout,21,0.26871312965124067,7.652426775841289e-08,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/css/bootstrap.min.css.map,8,0.26871312965124067,7.652426775841289e-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/submissions,15,0.26871312965124067,7.652426775841289e-08,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/css/blockedPage.css,5,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
18:15 - 18:20,/meta.json,10,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
18:15 - 18:20,/team/Roboto-Regular.ttf,4,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
18:15 - 18:20,/ws/ws,4,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
18:15 - 18:20,/jury/clarifications,8,0.26871312965124067,7.652426775841289e-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/clarifications/{id},8,0.26871312965124067,7.652426775841289e-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/problems/{id},1,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18:15 - 18:20,/jury/problems/{id},1,0.26871312965124067,7.652426775841289e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/problems/{id}/text,1,0.26871312965124067,7.652426775841289e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/tprob,1,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18:15 - 18:20,/jury/clarifications/send,2,0.26871312965124067,7.652426775841289e-08,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/ace/mode-c_cpp.js,1,0.26871312965124067,7.652426775841289e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/apple-touch-icon-precomposed.png,3,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
18:15 - 18:20,/apple-touch-icon.png,3,0.26871312965124067,7.652426775841289e-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/team/.env,6,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
18:15 - 18:20,/team/.git/config,6,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
18:15 - 18:20,/favicon.ico%3Fv=8.2.3,6,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
18:15 - 18:20,/jury/users/{id},5,0.26871312965124067,7.652426775841289e-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury,4,0.26871312965124067,7.652426775841289e-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/jury/analysis,2,0.26871312965124067,7.652426775841289e-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/d3.min.js,2,0.26871312965124067,7.652426775841289e-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/nv.d3.min.js,2,0.26871312965124067,7.652426775841289e-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/ICPC24ONLINe,1,0.26871312965124067,7.652426775841289e-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18:15 - 18:20,/jury/judgehosts,1,0.26871312965124067,7.652426775841289e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/css/nv.d3.min.css,1,0.26871312965124067,7.652426775841289e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15 - 18:20,/js/FileSaver.min.js,1,0.26871312965124067,7.652426775841289e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team,1201,0.08235910802200985,5.502461627570229e-06,1195,0,0,6,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/submit,66,0.08235910802200985,5.502461627570229e-06,37,0,0,29,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/scoreboard,309,0.08235910802200985,5.502461627570229e-06,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/login,102,0.08235910802200985,5.502461627570229e-06,44,0,0,47,0,0,11,0,0,0,0,0,0,0,0
16:15 - 16:20,/,66,0.08235910802200985,5.502461627570229e-06,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/flags/4x3/in.svg,26,0.08235910802200985,5.502461627570229e-06,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/public,327,0.08235910802200985,5.502461627570229e-06,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/problems/{id}/text,62,0.08235910802200985,5.502461627570229e-06,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/logout,8,0.08235910802200985,5.502461627570229e-06,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/public/problems,22,0.08235910802200985,5.502461627570229e-06,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/public/problems/{id}/text,50,0.08235910802200985,5.502461627570229e-06,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/style.css,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/Image_Balloons@2x.png,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/cc-logo.svg,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/gfg-new-logo.png,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/favicon.ico,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/client,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/css/bootstrap.min.css,57,0.08235910802200985,5.502461627570229e-06,21,0,0,0,35,0,0,0,0,0,1,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/newton-logo.png,50,0.08235910802200985,5.502461627570229e-06,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/js/jquery.min.js,56,0.08235910802200985,5.502461627570229e-06,20,0,0,0,35,0,0,0,0,0,1,0,0,0,0
16:15 - 16:20,/js/domjudge.js,52,0.08235910802200985,5.502461627570229e-06,16,0,0,0,35,0,0,0,0,0,1,0,0,0,0
16:15 - 16:20,/style_domjudge.css,52,0.08235910802200985,5.502461627570229e-06,16,0,0,0,35,0,0,0,0,0,1,0,0,0,0
16:15 - 16:20,/css/fontawesome-all.min.css,58,0.08235910802200985,5.502461627570229e-06,22,0,0,0,35,0,0,0,0,0,1,0,0,0,0
16:15 - 16:20,/js/bootstrap.bundle.min.js,56,0.08235910802200985,5.502461627570229e-06,20,0,0,0,35,0,0,0,0,0,1,0,0,0,0
16:15 - 16:20,/webfonts/fa-solid-900.woff2,58,0.08235910802200985,5.502461627570229e-06,21,2,0,0,35,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/webfonts/fa-regular-400.woff2,36,0.08235910802200985,5.502461627570229e-06,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/index.htm,56,0.08235910802200985,5.502461627570229e-06,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/ICPC24ONLINE/blackpathway.png,49,0.08235910802200985,5.502461627570229e-06,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/jury/updates,127,0.08235910802200985,5.502461627570229e-06,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/problems,27,0.08235910802200985,5.502461627570229e-06,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/favicon.ico,53,0.08235910802200985,5.502461627570229e-06,49,0,0,0,2,0,0,0,0,0,2,0,0,0,0
16:15 - 16:20,/jury/users/{id},10,0.08235910802200985,5.502461627570229e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/{id}/samples.zip,7,0.08235910802200985,5.502461627570229e-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/team/{id},11,0.08235910802200985,5.502461627570229e-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/jury/teams/{id},5,0.08235910802200985,5.502461627570229e-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/style_login.css,7,0.08235910802200985,5.502461627570229e-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/images/DOMjudgelogo.svg,7,0.08235910802200985,5.502461627570229e-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/public/{id}/samples.zip,4,0.08235910802200985,5.502461627570229e-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/submit/{id},12,0.08235910802200985,5.502461627570229e-06,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/public/change-contest/{id},22,0.08235910802200985,5.502461627570229e-06,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/submission/{id},28,0.08235910802200985,5.502461627570229e-06,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/team/clarifications/{id},11,0.08235910802200985,5.502461627570229e-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/private/problems,1,0.08235910802200985,5.502461627570229e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16:15 - 16:20,/css/bootstrap.min.css.map,1,0.08235910802200985,5.502461627570229e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/js/bootstrap.bundle.min.js.map,1,0.08235910802200985,5.502461627570229e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/jury/contests/{id}/problems/{id}/delete,2,0.08235910802200985,5.502461627570229e-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/jury/submissions,2,0.08235910802200985,5.502461627570229e-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/jury/contests/{id},1,0.08235910802200985,5.502461627570229e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16:15 - 16:20,/jury/contests/{id}/edit,1,0.08235910802200985,5.502461627570229e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team,588,0.08183125,6.2499999999999995e-06,584,0,0,4,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/login,56,0.08183125,6.2499999999999995e-06,29,0,0,24,0,0,3,0,0,0,0,0,0,0,0
13:05 - 13:10,/,49,0.08183125,6.2499999999999995e-06,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/public,235,0.08183125,6.2499999999999995e-06,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/scoreboard,185,0.08183125,6.2499999999999995e-06,181,0,0,4,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/problems/{id}/text,23,0.08183125,6.2499999999999995e-06,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/style_domjudge.css,23,0.08183125,6.2499999999999995e-06,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/css/fontawesome-all.min.css,26,0.08183125,6.2499999999999995e-06,14,1,0,0,11,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/js/bootstrap.bundle.min.js,28,0.08183125,6.2499999999999995e-06,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/js/jquery.min.js,28,0.08183125,6.2499999999999995e-06,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/js/domjudge.js,24,0.08183125,6.2499999999999995e-06,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/css/bootstrap.min.css,27,0.08183125,6.2499999999999995e-06,13,3,0,0,11,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/flags/4x3/in.svg,14,0.08183125,6.2499999999999995e-06,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/webfonts/fa-solid-900.woff2,23,0.08183125,6.2499999999999995e-06,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/webfonts/fa-regular-400.woff2,13,0.08183125,6.2499999999999995e-06,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/submit,24,0.08183125,6.2499999999999995e-06,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/submission/{id},12,0.08183125,6.2499999999999995e-06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/favicon.ico,33,0.08183125,6.2499999999999995e-06,29,0,0,0,3,0,0,0,0,0,1,0,0,0,0
13:05 - 13:10,/team/problems,7,0.08183125,6.2499999999999995e-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/{id}/samples.zip,3,0.08183125,6.2499999999999995e-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/public/problems/{id}/text,9,0.08183125,6.2499999999999995e-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/favicon.ico,23,0.08183125,6.2499999999999995e-06,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/Image_Balloons@2x.png,23,0.08183125,6.2499999999999995e-06,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/style.css,24,0.08183125,6.2499999999999995e-06,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/gfg-new-logo.png,23,0.08183125,6.2499999999999995e-06,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/cc-logo.svg,23,0.08183125,6.2499999999999995e-06,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/index.htm,29,0.08183125,6.2499999999999995e-06,25,2,0,0,2,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/newton-logo.png,23,0.08183125,6.2499999999999995e-06,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/client,23,0.08183125,6.2499999999999995e-06,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/ICPC24ONLINE/blackpathway.png,25,0.08183125,6.2499999999999995e-06,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/public/change-contest/{id},15,0.08183125,6.2499999999999995e-06,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/public/problems,15,0.08183125,6.2499999999999995e-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/public/{id}/samples.zip,2,0.08183125,6.2499999999999995e-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/style_login.css,7,0.08183125,6.2499999999999995e-06,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/images/DOMjudgelogo.svg,7,0.08183125,6.2499999999999995e-06,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/jury/updates,46,0.08183125,6.2499999999999995e-06,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/logout,5,0.08183125,6.2499999999999995e-06,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/jury/teams/{id},5,0.08183125,6.2499999999999995e-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/submit/{id},4,0.08183125,6.2499999999999995e-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/jury/submissions,2,0.08183125,6.2499999999999995e-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/favicon.ico%3Fv=8.2.3,1,0.08183125,6.2499999999999995e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:05 - 13:10,/team/team/{id},3,0.08183125,6.2499999999999995e-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/clarifications/{id},1,0.08183125,6.2499999999999995e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05 - 13:10,/team/problems/{id}/text',1,0.08183125,6.2499999999999995e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
05:25 - 05:30,/team/scoreboard,14,0.17376190476190476,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05:25 - 05:30,/public,21,0.17376190476190476,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05:25 - 05:30,/public/problems/{id}/text,1,0.17376190476190476,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
